customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,Churn
CUST-10169,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,88.08,748.82,2,No
CUST-10170,Female,0,No,Yes,72,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,48.35,3487.41,0,No
CUST-10171,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,106.8,7700.38,2,No
CUST-10172,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),88.38,3452.96,1,Yes
CUST-10173,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,75.41,3386.97,0,No
CUST-10174,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),60.86,1839.35,1,Yes
CUST-10175,Female,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,100.1,3187.85,1,Yes
CUST-10176,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.9,298.58,0,No
CUST-10177,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.45,2060.06,1,Yes
CUST-10178,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.19,703.84,1,No
CUST-10179,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),72.66,5234.96,3,No
CUST-10180,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.58,633.91,1,No
CUST-10181,Male,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.87,5860.5,0,No
CUST-10182,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,104.69,2604.73,1,No
CUST-10183,Male,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.59,503.66,0,Yes
CUST-10184,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.39,474.99,1,Yes
CUST-10185,Male,0,Yes,No,32,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),57.07,1833.26,2,No
CUST-10186,Female,1,Yes,Yes,13,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.69,682.35,0,No
CUST-10187,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.34,559.21,3,No
CUST-10188,Male,0,No,No,39,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,65.88,2562.78,2,Yes
CUST-10189,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,88.9,2941.74,0,No
CUST-10190,Male,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,101.08,3523.59,1,Yes
CUST-10191,Male,0,Yes,Yes,25,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,57.31,1445.68,3,No
CUST-10192,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),70.93,1016.69,0,Yes
CUST-10193,Male,0,Yes,No,10,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),73.7,774.6,3,Yes
CUST-10194,Male,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.4,7025.32,2,No
CUST-10195,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,96.99,3973.57,2,No
CUST-10196,Female,1,No,Yes,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),63.39,3100.08,0,No
CUST-10197,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),99.78,2191.67,2,Yes
CUST-10198,Male,1,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.37,382.52,3,No
CUST-10199,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.73,1114.47,2,Yes
CUST-10200,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.48,703.58,0,Yes
CUST-10201,Female,0,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.26,1023.96,0,No
CUST-10202,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.23,101.83,2,Yes
CUST-10203,Male,1,No,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,96.82,3650.22,1,No
CUST-10204,Female,1,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.05,1845.8,1,No
CUST-10205,Male,1,No,No,16,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),65.53,1072.45,2,Yes
CUST-10206,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),90.09,448.36,1,No
CUST-10207,Female,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.23,2473.99,2,Yes
CUST-10208,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.14,1963.32,0,Yes
CUST-10209,Male,1,Yes,Yes,18,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,66.67,1217.0,0,No
CUST-10210,Male,0,No,Yes,34,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,76.76,2639.93,1,No
CUST-10211,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,93.94,2535.35,0,No
CUST-10212,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.75,709.66,0,No
CUST-10213,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,92.59,2385.57,1,No
CUST-10214,Male,1,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.79,990.35,1,Yes
CUST-10215,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.11,261.81,1,Yes
CUST-10216,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),92.35,2313.24,0,No
CUST-10217,Male,0,Yes,No,47,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.73,3959.88,1,No
CUST-10218,Female,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.05,1968.8,3,Yes
CUST-10219,Male,0,Yes,No,14,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.82,1234.46,2,Yes
CUST-10220,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,109.26,3062.81,3,Yes
CUST-10221,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.51,2037.55,2,Yes
CUST-10222,Female,1,No,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),102.4,1282.8,1,Yes
CUST-10223,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.22,5003.52,1,No
CUST-10224,Female,0,No,No,45,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),76.66,3458.16,1,No
CUST-10225,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.48,2212.9,2,No
CUST-10226,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,92.16,6614.65,0,Yes
CUST-10227,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.88,2474.48,1,No
CUST-10228,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.38,2216.12,2,Yes
CUST-10229,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.13,5591.05,0,No
CUST-10230,Female,0,Yes,No,45,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,77.33,3491.18,1,No
CUST-10231,Female,1,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,102.33,,1,No
CUST-10232,Female,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.34,575.75,0,No
CUST-10233,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),89.93,2274.48,3,No
CUST-10234,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,60.08,1324.81,0,No
CUST-10235,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.36,1081.14,2,Yes
CUST-10236,Female,0,No,No,72,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,74.33,5357.68,1,No
CUST-10237,Female,0,No,No,46,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.39,2895.28,2,No
CUST-10238,Male,0,Yes,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,72.57,1532.6,0,Yes
CUST-10239,Female,0,Yes,No,33,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.36,2347.14,1,No
CUST-10240,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.51,719.52,0,No
CUST-10241,Male,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.58,324.72,1,No
CUST-10242,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),96.07,362.77,0,Yes
CUST-10243,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.85,3004.6,2,No
CUST-10244,Male,0,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.76,865.95,1,No
CUST-10245,Female,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.09,3621.4,1,No
CUST-10246,Male,0,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.67,912.04,0,Yes
CUST-10247,Male,0,No,Yes,55,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,60.41,3307.67,1,No
CUST-10248,Male,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.45,,2,No
CUST-10249,Male,1,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,94.58,4615.16,1,No
CUST-10250,Female,1,Yes,No,44,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),63.65,2857.5,3,No
CUST-10251,Male,1,No,Yes,24,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,73.58,1749.01,3,Yes
CUST-10252,Female,0,No,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,927.85,0,No
CUST-10253,Male,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,84.06,4023.09,3,No
CUST-10254,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,60.46,1719.45,1,No
CUST-10255,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,107.2,617.44,3,Yes
CUST-10256,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.96,1247.57,1,Yes
CUST-10257,Female,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,107.48,5374.55,0,No
CUST-10258,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,78.34,2490.2,0,No
CUST-10259,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),89.81,1523.27,0,No
CUST-10260,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,86.03,2244.17,0,No
CUST-10261,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.57,944.61,2,No
CUST-10262,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.98,701.6,0,No
CUST-10263,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.12,1503.15,3,Yes
CUST-10264,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.7,2220.79,3,No
CUST-10265,Female,0,No,No,1,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,82.15,67.51,1,No
CUST-10266,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.06,512.83,2,No
CUST-10267,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.56,1746.8,0,No
CUST-10268,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),101.79,2666.52,2,Yes
CUST-10269,Male,0,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,74.7,1195.1,1,No
CUST-10270,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.57,1653.72,1,Yes
CUST-10271,Female,1,No,No,72,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),92.7,6682.95,0,No
CUST-10272,Female,0,Yes,Yes,40,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),85.62,3414.87,3,No
CUST-10273,Female,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),90.2,3530.57,0,Yes
CUST-10274,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),104.08,2506.92,2,No
CUST-10275,Female,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),87.91,2676.34,2,Yes
CUST-10276,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),110.18,1226.36,0,No
CUST-10277,Female,0,No,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,78.15,5617.33,0,No
CUST-10278,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.97,1508.9,3,No
CUST-10279,Female,1,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.26,493.61,5,Yes
CUST-10280,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.24,2312.32,1,No
CUST-10281,Female,0,No,No,36,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,58.51,2094.73,1,No
CUST-10282,Female,0,No,No,11,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),64.82,719.85,1,Yes
CUST-10283,Male,0,No,Yes,20,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,61.63,1218.11,1,No
CUST-10284,Female,0,No,Yes,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),56.32,597.57,2,Yes
CUST-10285,Male,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.57,3753.37,2,No
CUST-10286,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,79.55,629.21,1,Yes
CUST-10287,Male,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,67.49,789.15,0,Yes
CUST-10288,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.38,4708.69,1,No
CUST-10289,Female,1,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,33.95,1030.13,0,No
CUST-10290,Male,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,66.42,4776.73,2,No
CUST-10291,Male,0,Yes,No,20,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,89.64,1816.22,1,No
CUST-10292,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.05,862.09,1,No
CUST-10293,Female,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.44,1756.8,3,No
CUST-10294,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,85.93,4745.29,0,No
CUST-10295,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),63.97,2987.93,4,No
CUST-10296,Female,0,Yes,No,14,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),52.77,731.82,0,Yes
CUST-10297,Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.19,1013.66,0,Yes
CUST-10298,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.7,1894.76,1,Yes
CUST-10299,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),72.11,1751.07,0,No
CUST-10300,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,104.6,1450.08,1,No
CUST-10301,Male,1,No,No,19,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.71,1321.62,0,No
CUST-10302,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.26,2416.07,2,Yes
CUST-10303,Female,1,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),73.92,3950.2,4,No
CUST-10304,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,107.05,6771.27,0,Yes
CUST-10305,Male,1,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),91.02,3693.02,3,Yes
CUST-10306,Female,0,Yes,Yes,7,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),80.97,566.11,1,No
CUST-10307,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,64.66,3729.46,1,No
CUST-10308,Female,0,No,Yes,41,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.05,2748.35,2,Yes
CUST-10309,Female,0,No,Yes,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),56.36,2706.78,0,No
CUST-10310,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.95,1596.89,0,Yes
CUST-10311,Male,0,No,Yes,68,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.22,5654.96,2,No
CUST-10312,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),97.52,2168.07,2,No
